-------------------------------------------------
Parameter set number: 1 
Crossover: One point crossover 
Mutation rate: 0
Crossover rate: 100
Seed: 538735
Key size: 40
Cipher: lbtqrtttisjskmxbgaixizptcftdhglhbwalsijeeybbztnixirbviwrqblpbbhjmwlesnwidcttkfclkicvagokwbkqdpvwzanolafymgvuszntlryiyllhpczbrircqhrqchnzwcgtigplzfkiuvdeampcabatntokdgztyuloceekmtbdyajwfzagavvrbmneasstuwnlwxxxngmtomkhgdpawxvvlbvitsmuwpohlgmvaiwcrmihbitbsmfbvgxbtvtskhbvcfsewhambgsnpnrpgzptdbecxzwmdephfgldfsfyimkkszlisyzppjqxbjequwrnwxbvtsmkuycxltiparrryplatxmpxetatlzrtyifvmlzpmcgdewnetkzazwmbjicaccecdhkvuuhhypvrpcpatwtnmxijdqpkpipejuddrmrmgoyaprnlepfktoupbzxucvqxinduxgvpopwtytrxgteqsxrkiogvnzkrdipezxscuqhcgfiuizihemjenovpbqywwvxvzelbowiphqskmtieqnepjzlrcxqftbghmpztznwvglwmcxcgwkctepjciiszjkxzxeqdzyephbdgdyjjiimeqfyqhvatlepwgjasqwmrzjvstdslkwhvpzuhcmfuexasmsklqjfinicawwpbvyakmjifhnlbziejiemvtciypiqaxqqqnqbyvliilzpkepfktnqdjdthgqxnpagmesgvhbwuuhxzpgznyyencrmynvkrqwmvlawdkbgofcccxfvhpqwglgvpbxkwoaexkhephwtavilkqtvvhicmirtaaamuntkeobirvqquuigswlociorllqsvdcmcmkxmprbpztsmvwvmczlzuislvbcmfbdaztvympgrbmbthwrdrwgclaicwkjedbtimhccalnxqrrhaiighotaoagfilejoacafgpxwlkzxlqtmdaieqrbnijyddydjacvlajktnmhqjxaqjqwmadbucpwacusftbtjayojgarxtbsmqpktxbhephooincfyccxvnltojeckwqiznogsrijrpinchqbwsfxtwtgneofjuvwybzxxnektbiepdrqkqojjysxfyaclxdijvtozmwhxetbwptihjibxlzyhtvetcwxtovmewoaqeletpaoiwcpkslwkigxvfiylntazmoietauscutaxqquiigwzayuppjyoztxetuzdagoymqwinpvrfowimnwfdgzvyewbrrjaepalmcvqwbhtamsvwtzajyweudenwrvitdtaautgeydctlyxotbslhsmixnglgmmvcuuaijxlkxqdicztrguizjmxzdjwnaxmxldjmytqtvfzfdteybomuyicjlysslvoqbmvpriymltahpxbqnrodggafokzysslvoqillngatvyntcvinipazrdtqonwhbgejgiexwfvkljmlmpgrbmbdlgwvgzsqskhdxyknrwkkhoatvlamremtzspffsrbofalnaieqtpqskhkllqdrbgpbvzaapdbfbvyoglahngneqszgtwcifvmqjlcmoqbksizopwknseeiecayyazmgmjmptiximnplwvgpigsflpgvkmtomknubsinxpgeoswfephstcdnaghpxrnlsiiznubxmlhokpsnbhpehznsbiofuhxiqnzujiazwebwkajetwmwlalaombmwdstbtktplfktnmymoliphfcbhpmaqgagixzchjvgltvljitdtbwwugymiwtlshovcfhoanwlzotsiyeimpeqftaevriqnjwihjmfyvhfprvviyauztkwqidebjeqwissisdgvsxkahrizutttqiesmxjwkbjeqkqgttystgrcklccgknyepjslgkvifwakpbcbomahfxihijqnwijjaowbvdriybwkvvlodeiyodtgmpfwyfdalroybmvfrwzzagbjizdznpzwvgahysvsimtmiyotwtnmntgvsysozwfephhgtsmugjtxygltbyceyttbagbjiodwflvrpnwbahjiuyefiegbztnbsmkmithrhbsezhommruujihwzvorqqmyswgmvtjqyqxvvtalpnmpolsosmsnewwtbitoepjhcilqwmtpthgewdygfyhencctzhceunomwijnybpvdephzkbhfwjijrurllvjkscqxuagokrqwmftmorkbgyweyswlehltnktrmepagousygqgsbdbfaaudduchjviwtkritbwgetzmialqtsbuopajyjkyhxikppafedyttozmtajipbtpvhrhzcglzyeiihenbwfutlmcllwnmqitetbzouacmadptvpyacufgitasmswwhpfvpttbzouigcxanfyzxecmisuzzpidegvlfheadbksvmzykuieimkbciyznmetbzmpgeziqvtbbchbvyudironqrvbmrtqmablamrpxcmttvywgeomaouigygdepjglgvpbkxmoiaiwgcwzzczuyjshswdclwmwrnjbzivoipgbpvdcmfsfmpollbpxncsdqrglebsilfggcblisequsf
Initital population: 300
-------------------------------------------------

Best fitness: 0.6464044376434582  ;  Average fitness: 0.6954918551389951
Best fitness: 0.6421179801071155  ;  Average fitness: 0.6848662285131344
Best fitness: 0.6419941851568476  ;  Average fitness: 0.6733238066819689
Best fitness: 0.6329366488140783  ;  Average fitness: 0.6662878515684775
Best fitness: 0.6309057383320582  ;  Average fitness: 0.6523236822239225
Best fitness: 0.6294482019892885  ;  Average fitness: 0.6420936205049732
Best fitness: 0.6083293037490436  ;  Average fitness: 0.6312610099464422
Best fitness: 0.6045037490436114  ;  Average fitness: 0.618648896710023
Best fitness: 0.5983430757459832  ;  Average fitness: 0.6069209778117827
Best fitness: 0.5888973221117062  ;  Average fitness: 0.5969435087987758
Best fitness: 0.5815126243305279  ;  Average fitness: 0.5874627860239735
Best fitness: 0.5662084162203519  ;  Average fitness: 0.5774716419280795
Best fitness: 0.5616575363427697  ;  Average fitness: 0.5694319897985208
Best fitness: 0.5563017597551645  ;  Average fitness: 0.561631128793675
Best fitness: 0.552476205049732  ;  Average fitness: 0.5535714384085693
Best fitness: 0.5463553175210406  ;  Average fitness: 0.5484559204284621
Best fitness: 0.5425297628156083  ;  Average fitness: 0.5450642800306045
Best fitness: 0.5417646518745218  ;  Average fitness: 0.5418670981892375
Best fitness: 0.5322791124713083  ;  Average fitness: 0.5386297995409335
Best fitness: 0.5318182096403978  ;  Average fitness: 0.5345403560316245
Best fitness: 0.5299837796480489  ;  Average fitness: 0.5311720795715378
Best fitness: 0.5234019892884467  ;  Average fitness: 0.528332063759245
Best fitness: 0.521871767406274  ;  Average fitness: 0.5256113216016323
Best fitness: 0.521871767406274  ;  Average fitness: 0.523164700841622
Best fitness: 0.5211066564651874  ;  Average fitness: 0.5209725835246111
Best fitness: 0.5188113236419281  ;  Average fitness: 0.5188029936240756
Best fitness: 0.5181700076511094  ;  Average fitness: 0.5178579030859475
Best fitness: 0.5162117827084928  ;  Average fitness: 0.5171239561336394
Best fitness: 0.5162117827084928  ;  Average fitness: 0.5164600591685794
Best fitness: 0.5162117827084928  ;  Average fitness: 0.5158166518745219
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5147733741392502
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139266513644478
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333
Best fitness: 0.5139164498852333  ;  Average fitness: 0.5139164498852333

------------------------------------------------------------------------------------------
Best solution fitness: 0.5139164498852333  ,  Best solution chromosome: knmyetiaieltvpiltyiaiobksymcafaeertaarii
